run_id,experiment,strategy,label,isolation_level,mode,concurrency,accounts,max_streams,race_delay_ms,granted,rejected,retries,deadlocks,lock_timeouts,errors,violations,p50_ms,p95_ms,throughput_rps,wall_ms,batch_id,trial
3171,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.96,7.45,268.1,7.46,52871cd8-c451-4417-b658-135e85f7adb5,5
3172,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.96,12.28,162.76,12.29,52871cd8-c451-4417-b658-135e85f7adb5,6
3173,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.56,9.27,214.43,9.33,52871cd8-c451-4417-b658-135e85f7adb5,7
3174,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.53,8.37,238.8,8.38,52871cd8-c451-4417-b658-135e85f7adb5,8
3175,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.43,6.1,327.62,6.1,52871cd8-c451-4417-b658-135e85f7adb5,9
3176,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,0,2,0,1,1,0,0,0,2.62,12.07,165.66,12.07,52871cd8-c451-4417-b658-135e85f7adb5,10
3177,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,24.86,50.55,39.53,50.6,52871cd8-c451-4417-b658-135e85f7adb5,1
3178,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,24.36,55.35,36.08,55.43,52871cd8-c451-4417-b658-135e85f7adb5,2
3179,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,25.1,55.95,35.74,55.96,52871cd8-c451-4417-b658-135e85f7adb5,3
3180,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,24.4,53.27,37.53,53.29,52871cd8-c451-4417-b658-135e85f7adb5,4
3181,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,25.96,55.96,35.68,56.06,52871cd8-c451-4417-b658-135e85f7adb5,5
3182,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,26.47,53.58,37.32,53.6,52871cd8-c451-4417-b658-135e85f7adb5,6
3183,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,26.22,53.79,37.1,53.91,52871cd8-c451-4417-b658-135e85f7adb5,7
3184,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,26.32,57.68,34.66,57.7,52871cd8-c451-4417-b658-135e85f7adb5,8
3185,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,25.47,57.41,34.83,57.42,52871cd8-c451-4417-b658-135e85f7adb5,9
3186,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,2,16,1,20,2,0,1,1,0,0,0,24.74,55.66,35.87,55.76,52871cd8-c451-4417-b658-135e85f7adb5,10
3187,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,15.51,16.85,469.48,17.04,52871cd8-c451-4417-b658-135e85f7adb5,1
3188,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,9.77,11.88,662.47,12.08,52871cd8-c451-4417-b658-135e85f7adb5,2
3189,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,8.92,10.5,744.94,10.74,52871cd8-c451-4417-b658-135e85f7adb5,3
3190,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,8.58,12.69,624.21,12.82,52871cd8-c451-4417-b658-135e85f7adb5,4
3191,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,10.35,10.99,721.54,11.09,52871cd8-c451-4417-b658-135e85f7adb5,5
3192,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,11.26,11.52,680.26,11.76,52871cd8-c451-4417-b658-135e85f7adb5,6
3193,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,20.86,22.11,357.53,22.38,52871cd8-c451-4417-b658-135e85f7adb5,7
3194,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,11.72,12.67,626.78,12.76,52871cd8-c451-4417-b658-135e85f7adb5,8
3195,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,11.54,12.44,634.96,12.6,52871cd8-c451-4417-b658-135e85f7adb5,9
3196,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,0,1,7,7,7,0,0,0,14.24,14.75,542.08,14.76,52871cd8-c451-4417-b658-135e85f7adb5,10
3197,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,29.49,32.82,242.3,33.02,52871cd8-c451-4417-b658-135e85f7adb5,1
3198,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,31.29,31.86,249.45,32.07,52871cd8-c451-4417-b658-135e85f7adb5,2
3199,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,31.87,32.01,249.38,32.08,52871cd8-c451-4417-b658-135e85f7adb5,3
3200,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,28.85,30.52,261.17,30.63,52871cd8-c451-4417-b658-135e85f7adb5,4
3201,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,31.68,32.96,242,33.06,52871cd8-c451-4417-b658-135e85f7adb5,5
3202,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,28.99,30.23,263.78,30.33,52871cd8-c451-4417-b658-135e85f7adb5,6
3203,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,33.99,34.83,228.3,35.04,52871cd8-c451-4417-b658-135e85f7adb5,7
3204,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,29.6,33.68,237.02,33.75,52871cd8-c451-4417-b658-135e85f7adb5,8
3205,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,32.75,33.27,240.19,33.31,52871cd8-c451-4417-b658-135e85f7adb5,9
3206,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,1,1,20,1,7,7,7,0,0,0,29.71,32.04,249.05,32.12,52871cd8-c451-4417-b658-135e85f7adb5,10
3207,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,12,12,0,0,0,12.19,39.83,200.49,39.9,52871cd8-c451-4417-b658-135e85f7adb5,1
3208,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,5,5,0,0,0,8.83,12.3,643.95,12.42,52871cd8-c451-4417-b658-135e85f7adb5,2
3209,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,10,10,0,0,0,11.84,23.98,333.06,24.02,52871cd8-c451-4417-b658-135e85f7adb5,3
3210,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,5,5,0,0,0,6.92,18.89,419.8,19.06,52871cd8-c451-4417-b658-135e85f7adb5,4
3211,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,11,11,0,0,0,13.47,27.74,286.57,27.92,52871cd8-c451-4417-b658-135e85f7adb5,5
3212,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,10,10,0,0,0,10.68,38.91,204.95,39.03,52871cd8-c451-4417-b658-135e85f7adb5,6
3213,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,13,13,0,0,0,19.2,50.71,157.21,50.89,52871cd8-c451-4417-b658-135e85f7adb5,7
3214,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,4,4,0,0,0,7.99,10.79,729.87,10.96,52871cd8-c451-4417-b658-135e85f7adb5,8
3215,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,5,5,0,0,0,8.97,23.05,342.74,23.34,52871cd8-c451-4417-b658-135e85f7adb5,9
3216,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,0,8,0,5,5,0,0,0,9.83,22.46,352.31,22.71,52871cd8-c451-4417-b658-135e85f7adb5,10
3217,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,16,16,0,0,0,87.35,205.73,38.87,205.81,52871cd8-c451-4417-b658-135e85f7adb5,1
3218,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,19,19,0,0,0,92.49,217.84,36.65,218.3,52871cd8-c451-4417-b658-135e85f7adb5,2
3219,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,8,8,0,0,0,58.4,150.75,52.95,151.08,52871cd8-c451-4417-b658-135e85f7adb5,3
3220,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,14,14,0,0,0,89.9,146.98,54.31,147.3,52871cd8-c451-4417-b658-135e85f7adb5,4
3221,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,12,12,0,0,0,85.56,147.72,54.04,148.04,52871cd8-c451-4417-b658-135e85f7adb5,5
3222,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,21,21,0,0,0,95.77,341.02,23.43,341.39,52871cd8-c451-4417-b658-135e85f7adb5,6
3223,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,8,8,0,0,0,58.43,141.75,56.28,142.15,52871cd8-c451-4417-b658-135e85f7adb5,7
3224,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,18,18,0,0,0,97.7,203.48,39.23,203.91,52871cd8-c451-4417-b658-135e85f7adb5,8
3225,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,22,22,0,0,0,136.03,270.02,29.61,270.18,52871cd8-c451-4417-b658-135e85f7adb5,9
3226,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,8,16,1,20,8,0,14,14,0,0,0,87.46,151.1,52.87,151.32,52871cd8-c451-4417-b658-135e85f7adb5,10
3227,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,69,69,0,0,0,47.15,62.4,472.22,67.77,52871cd8-c451-4417-b658-135e85f7adb5,1
3228,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,62,62,0,0,0,30.69,35.68,885.2,36.15,52871cd8-c451-4417-b658-135e85f7adb5,2
3229,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,64,64,0,0,0,32.94,52.06,582.53,54.93,52871cd8-c451-4417-b658-135e85f7adb5,3
3230,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,64,64,0,0,0,31.76,49.16,645.5,49.57,52871cd8-c451-4417-b658-135e85f7adb5,4
3231,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,64,64,0,0,0,31.27,50.21,628.13,50.95,52871cd8-c451-4417-b658-135e85f7adb5,5
3232,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,70,70,0,0,0,32.2,50.69,623.49,51.32,52871cd8-c451-4417-b658-135e85f7adb5,6
3233,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,65,65,0,0,0,35.89,43.46,561.34,57.01,52871cd8-c451-4417-b658-135e85f7adb5,7
3234,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,82,82,0,0,0,46.35,62.24,492.16,65.02,52871cd8-c451-4417-b658-135e85f7adb5,8
3235,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,63,63,0,0,0,32.27,37.76,640.65,49.95,52871cd8-c451-4417-b658-135e85f7adb5,9
3236,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,0,1,31,43,43,0,0,0,22.5,30.65,1035.43,30.91,52871cd8-c451-4417-b658-135e85f7adb5,10
3237,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,62,62,0,0,0,69.5,76.42,418.42,76.48,52871cd8-c451-4417-b658-135e85f7adb5,1
3238,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,124,124,0,0,0,173.08,198.01,157.41,203.29,52871cd8-c451-4417-b658-135e85f7adb5,2
3239,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,63,63,0,0,0,71.6,75.12,399.04,80.19,52871cd8-c451-4417-b658-135e85f7adb5,3
3240,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,31,31,0,0,0,50.96,52.12,609.49,52.5,52871cd8-c451-4417-b658-135e85f7adb5,4
3241,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,31,31,0,0,0,40.63,41.04,777.13,41.18,52871cd8-c451-4417-b658-135e85f7adb5,5
3242,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,62,62,0,0,0,74.45,76.99,414.35,77.23,52871cd8-c451-4417-b658-135e85f7adb5,6
3243,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,61,61,0,0,0,71.32,73.79,418.44,76.47,52871cd8-c451-4417-b658-135e85f7adb5,7
3244,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,124,124,0,0,0,167.87,193.34,159.81,200.23,52871cd8-c451-4417-b658-135e85f7adb5,8
3245,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,0,155,186,0,31,0,294.16,338.67,94.1,340.06,52871cd8-c451-4417-b658-135e85f7adb5,9
3246,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,1,1,20,1,31,62,62,0,0,0,73.78,78.33,392.77,81.47,52871cd8-c451-4417-b658-135e85f7adb5,10
3247,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,66,66,0,0,0,32.45,58.02,483.68,66.16,52871cd8-c451-4417-b658-135e85f7adb5,1
3248,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,48,48,0,0,0,39.71,58.44,477.64,67,52871cd8-c451-4417-b658-135e85f7adb5,2
3249,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,63,63,0,0,0,31.13,56.39,509.57,62.8,52871cd8-c451-4417-b658-135e85f7adb5,3
3250,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,48,48,0,0,0,38.45,60.46,494.27,64.74,52871cd8-c451-4417-b658-135e85f7adb5,4
3251,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,83,83,0,0,0,52.56,69.65,257.85,124.11,52871cd8-c451-4417-b658-135e85f7adb5,5
3252,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,45,45,0,0,0,38.03,55.48,508.33,62.95,52871cd8-c451-4417-b658-135e85f7adb5,6
3253,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,80,80,0,0,0,41.28,72.39,369.18,86.68,52871cd8-c451-4417-b658-135e85f7adb5,7
3254,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,43,43,0,0,0,38.71,58.78,410.85,77.89,52871cd8-c451-4417-b658-135e85f7adb5,8
3255,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,81,81,0,0,0,43.98,65.17,380.97,84,52871cd8-c451-4417-b658-135e85f7adb5,9
3256,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,0,16,16,72,72,0,0,0,47.26,74.98,319.71,100.09,52871cd8-c451-4417-b658-135e85f7adb5,10
3257,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,8,7,142,159,0,17,0,295.05,347.84,91.61,349.3,52871cd8-c451-4417-b658-135e85f7adb5,1
3258,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,1,0,155,186,0,31,0,318.19,358,88.97,359.68,52871cd8-c451-4417-b658-135e85f7adb5,2
3259,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,12,9,138,149,0,11,0,326.7,386.91,82.28,388.91,52871cd8-c451-4417-b658-135e85f7adb5,3
3260,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,9,7,139,155,0,16,0,310.4,353.29,90.1,355.16,52871cd8-c451-4417-b658-135e85f7adb5,4
3261,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,10,5,141,158,0,17,0,313.58,369.28,86.5,369.96,52871cd8-c451-4417-b658-135e85f7adb5,5
3262,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,6,3,141,164,0,23,0,334.74,373.52,82.37,388.49,52871cd8-c451-4417-b658-135e85f7adb5,6
3263,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,11,7,134,148,0,14,0,314.8,359.26,88.75,360.58,52871cd8-c451-4417-b658-135e85f7adb5,7
3264,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,14,10,129,137,0,8,0,230.17,345.8,92.09,347.5,52871cd8-c451-4417-b658-135e85f7adb5,8
3265,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,1,0,155,186,0,31,0,347.3,392.81,81.07,394.71,52871cd8-c451-4417-b658-135e85f7adb5,9
3266,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,32,16,1,20,10,7,133,148,0,15,0,303.78,360.3,88.3,362.4,52871cd8-c451-4417-b658-135e85f7adb5,10
3267,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,191,191,0,0,0,129.03,142.78,405.65,157.77,52871cd8-c451-4417-b658-135e85f7adb5,1
3268,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,187,187,0,0,0,89.54,97.33,486.36,131.59,52871cd8-c451-4417-b658-135e85f7adb5,2
3269,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,196,196,0,0,0,90.79,117.75,500.08,127.98,52871cd8-c451-4417-b658-135e85f7adb5,3
3270,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,205,205,0,0,0,85.52,116.91,498.73,128.33,52871cd8-c451-4417-b658-135e85f7adb5,4
3271,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,193,193,0,0,0,79.51,93.83,540.99,118.3,52871cd8-c451-4417-b658-135e85f7adb5,5
3272,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,198,198,0,0,0,88.36,115.27,494.21,129.5,52871cd8-c451-4417-b658-135e85f7adb5,6
3273,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,197,197,0,0,0,93.79,133.42,461.82,138.58,52871cd8-c451-4417-b658-135e85f7adb5,7
3274,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,191,191,0,0,0,111.17,119.14,474.25,134.95,52871cd8-c451-4417-b658-135e85f7adb5,8
3275,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,198,198,0,0,0,135.23,147.73,370.43,172.77,52871cd8-c451-4417-b658-135e85f7adb5,9
3276,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,0,1,63,203,203,0,0,0,150.46,170.65,349.53,183.11,52871cd8-c451-4417-b658-135e85f7adb5,10
3277,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,335.93,386.15,163.52,391.4,52871cd8-c451-4417-b658-135e85f7adb5,1
3278,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,374.5,432.96,142.12,450.34,52871cd8-c451-4417-b658-135e85f7adb5,2
3279,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,63,315,315,0,0,0,325.79,351.54,168.36,380.14,52871cd8-c451-4417-b658-135e85f7adb5,3
3280,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,63,315,315,0,0,0,310.09,361.82,170.54,375.28,52871cd8-c451-4417-b658-135e85f7adb5,4
3281,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,63,255,255,0,0,0,211.75,235.91,248.5,257.55,52871cd8-c451-4417-b658-135e85f7adb5,5
3282,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,335.78,382.57,166.33,384.77,52871cd8-c451-4417-b658-135e85f7adb5,6
3283,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,332.87,383.5,158.11,404.77,52871cd8-c451-4417-b658-135e85f7adb5,7
3284,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,63,315,315,0,0,0,296.37,340.29,181.07,353.45,52871cd8-c451-4417-b658-135e85f7adb5,8
3285,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,321.01,366.69,170.72,374.87,52871cd8-c451-4417-b658-135e85f7adb5,9
3286,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,1,1,20,1,0,315,378,0,63,0,326.62,379.82,164.48,389.11,52871cd8-c451-4417-b658-135e85f7adb5,10
3287,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,16,1,0,16,48,252,252,0,0,0,143.04,214.92,250.36,255.63,52871cd8-c451-4417-b658-135e85f7adb5,1
3288,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,16,1,0,16,48,222,222,0,0,0,156.9,248.19,240.48,266.14,52871cd8-c451-4417-b658-135e85f7adb5,2
3289,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,16,1,0,16,48,261,261,0,0,0,142.33,226.9,256.07,249.94,52871cd8-c451-4417-b658-135e85f7adb5,3
3290,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,16,1,0,16,48,198,198,0,0,0,118.98,159.95,292.65,218.69,52871cd8-c451-4417-b658-135e85f7adb5,4
3291,STREAM_LIMIT,SERIALIZABLE,SERIALIZABLE,SERIALIZABLE,NORMAL,64,16,1,0,16,48,191,191,0,0,0,115.23,153.17,404.03,158.4,52871cd8-c451-4417-b658-135e85f7adb5,5
